"","Easting","Northing"
"2556",19.4275921,-33.6387102
"2557",19.4259356,-33.6386509
"2558",19.4274088,-33.6389132
"2559",19.426542,-33.6387862
"2560",19.4701866,-33.6263136
"2561",19.4647335,-33.6287533
"2562",19.4244187,-33.6384641
"2563",19.4267435,-33.6388327
"2564",19.4287099,-33.6387961
"2565",19.4271631,-33.6389495
"2566",19.428496,-33.6390015
"2567",19.4289287,-33.6387266
"2568",19.4276811,-33.6385274
"2569",19.4279423,-33.6383277
"2570",19.4289431,-33.6385111
"2571",19.4678968,-33.626184
"2572",19.4505203,-33.623466
"2573",19.4653418,-33.6289176
"2574",19.4701009,-33.6261292
"2575",19.4276648,-33.6382818
"2576",19.4416895,-33.6355116
"2577",19.4292287,-33.639159
"2578",19.4657954,-33.6280211
"2579",19.4298502,-33.6391008
"2580",19.4296312,-33.6392327
"2581",19.4303131,-33.6388718
"2582",19.4300633,-33.6393946
"2583",19.4306047,-33.6393154
"2584",19.4302078,-33.6385609
"2585",19.4302367,-33.6387808
"2586",19.4303872,-33.6390042
"2587",19.4304959,-33.6391597
"2588",19.4299272,-33.6392617
"2589",19.4307432,-33.6395097
"2590",19.4300865,-33.6386449
"2591",19.430687,-33.6394331
"2592",19.4235865,-33.6374367
"2593",19.4300002,-33.6387627
"2594",19.4231733,-33.6369675
"2595",19.4236011,-33.6372824
"2596",19.4233845,-33.6369791
"2597",19.4231086,-33.6373044
"2598",19.4235949,-33.6369951
"2599",19.4645284,-33.6275236
"2600",19.4255722,-33.6372241
"2601",19.4259671,-33.6372666
"2602",19.4263685,-33.6373113
"2603",19.4455075,-33.6382129
"2604",19.467495,-33.6270831
"2605",19.4236147,-33.6371347
"2606",19.4265816,-33.6373402
"2607",19.4306727,-33.6363977
"2608",19.4230166,-33.6382856
"2609",19.4270108,-33.6381479
"2610",19.4600667,-33.6240663
"2611",19.423045,-33.6384426
"2612",19.4234533,-33.6383107
"2613",19.4232481,-33.6383791
"2614",19.4233437,-33.6374107
"2615",19.4248976,-33.6374288
"2616",19.4250166,-33.6374417
"2617",19.423285,-33.6380379
"2618",19.4281948,-33.6372168
"2619",19.4244679,-33.6373905
"2620",19.4283979,-33.6370744
"2621",19.4247637,-33.6374124
"2622",19.4233614,-33.6372212
"2623",19.4246156,-33.6374004
"2624",19.4223896,-33.6374389
"2625",19.4251351,-33.6374543
"2626",19.424319,-33.6373808
"2627",19.4219327,-33.6374775
"2628",19.4285757,-33.6368039
"2629",19.4603595,-33.6244869
"2630",19.421933,-33.6371347
"2631",19.4120493,-33.6181967
"2632",19.4120787,-33.6179456
"2633",19.4223795,-33.6375454
"2634",19.4118449,-33.6171754
"2635",19.4219616,-33.6373596
"2636",19.4119615,-33.6175604
"2637",19.4116416,-33.6167548
"2638",19.4119423,-33.6166898
"2639",19.4122468,-33.6168852
"2640",19.4119032,-33.6173679
"2641",19.4123054,-33.6170776
"2642",19.4117865,-33.6169831
"2643",19.4223698,-33.6376519
"2644",19.4252537,-33.6374672
"2645",19.4123054,-33.6170776
"2646",19.4124221,-33.6174625
"2647",19.4125388,-33.6178478
"2648",19.412606,-33.6180803
"2649",19.4124801,-33.6176551
"2650",19.4132473,-33.6181073
"2651",19.4132473,-33.6181073
"2652",19.4124221,-33.6174625
"2653",19.4123633,-33.6172702
"2654",19.4131306,-33.6177224
"2655",19.412606,-33.6180803
"2656",19.413189,-33.6179148
"2657",19.4131306,-33.6177224
"2658",19.4130138,-33.6173371
"2659",19.4128391,-33.6167594
"2660",19.4130723,-33.6175298
"2661",19.413189,-33.6179148
"2662",19.4129557,-33.6171446
"2663",19.4128971,-33.6169522
"2664",19.4129966,-33.6164736
"2665",19.4126957,-33.6165385
"2666",19.4133582,-33.6168541
"2667",19.413475,-33.6172391
"2668",19.4132996,-33.6166617
"2669",19.4132996,-33.6166617
"2670",19.4135917,-33.617624
"2671",19.4136496,-33.6178166
"2672",19.4135917,-33.617624
"2673",19.413475,-33.6172391
"2674",19.4661868,-33.6280862
"2675",19.4404731,-33.6388853
"2676",19.4257697,-33.6372454
"2677",19.4297545,-33.6387465
"2678",19.4428109,-33.6344612
"2679",19.4127819,-33.6303167
"2680",19.4136708,-33.6186923
"2681",19.4120931,-33.6190523
"2682",19.412358,-33.6189743
"2683",19.4128818,-33.6188608
"2684",19.4129689,-33.6314351
"2685",19.4131448,-33.6188048
"2686",19.4134077,-33.6187486
"2687",19.4134997,-33.6190511
"2688",19.4139648,-33.6186325
"2689",19.4129733,-33.6191628
"2690",19.4673275,-33.6275246
"2691",19.4404731,-33.6388853
"2692",19.4227244,-33.6373266
"2693",19.4671835,-33.6264107
"2694",19.4216462,-33.6373524
"2695",19.421376,-33.6381453
"2696",19.4227097,-33.6374861
"2697",19.4226944,-33.6376456
"2698",19.4120952,-33.6197876
"2699",19.4128348,-33.6196308
"2700",19.4226308,-33.6382821
"2701",19.4120952,-33.6197876
"2702",19.4141809,-33.6193475
"2703",19.4138868,-33.6194072
"2704",19.4226641,-33.6379644
"2705",19.4125719,-33.6196865
"2706",19.4142909,-33.6197196
"2707",19.4670916,-33.6262406
"2708",19.4698851,-33.6264116
"2709",19.4671835,-33.6264107
"2710",19.4417107,-33.6362322
"2711",19.4137159,-33.6197654
"2712",19.4130978,-33.6195748
"2713",19.450039,-33.6227781
"2714",19.4124171,-33.6200411
"2715",19.4124171,-33.6200411
"2716",19.4126637,-33.619989
"2717",19.4128053,-33.6204567
"2718",19.412513,-33.6205214
"2719",19.4121868,-33.6200898
"2720",19.4133313,-33.620345
"2721",19.4130683,-33.6204007
"2722",19.4247741,-33.6371386
"2723",19.4129268,-33.6199332
"2724",19.4249495,-33.6381238
"2725",19.4247382,-33.6381041
"2726",19.4138577,-33.6202335
"2727",19.4281293,-33.6379149
"2728",19.4279321,-33.637876
"2729",19.4142127,-33.6204803
"2730",19.4144148,-33.6201181
"2731",19.4144148,-33.6201181
"2732",19.4142127,-33.6204803
"2733",19.4134228,-33.6206477
"2734",19.4128968,-33.6207597
"2735",19.4145051,-33.6204152
"2736",19.4134228,-33.6206477
"2737",19.4136858,-33.6205917
"2738",19.4136858,-33.6205917
"2739",19.413949,-33.6205359
"2740",19.4135479,-33.6210607
"2741",19.4133608,-33.6195188
"2742",19.4540162,-33.6216085
"2743",19.413907,-33.6182847
"2744",19.4230916,-33.6374884
"2745",19.465751,-33.6298001
"2746",19.4261657,-33.6372881
"2747",19.4233202,-33.6376621
"2748",19.4235334,-33.6376771
"2749",19.4231053,-33.6376477
"2750",19.4668839,-33.6304391
"2751",19.4701009,-33.6261292
"2752",19.4686985,-33.6262862
"2753",19.4146313,-33.6208334
"2754",19.4139194,-33.6225774
"2755",19.4132294,-33.6227236
"2756",19.4134594,-33.6226746
"2757",19.4141324,-33.6220636
"2758",19.4136064,-33.6221756
"2759",19.4139194,-33.6225774
"2760",19.4136894,-33.6226258
"2761",19.4141499,-33.6225286
"2762",19.4130492,-33.6222909
"2763",19.4143369,-33.6208932
"2764",19.4677877,-33.6266083
"2765",19.4699272,-33.6257604
"2766",19.4151023,-33.6223293
"2767",19.4148404,-33.6223816
"2768",19.468256,-33.6264237
"2769",19.4141499,-33.6225286
"2770",19.4152007,-33.6226532
"2771",19.4146104,-33.6224306
"2772",19.4144809,-33.6228096
"2773",19.4142359,-33.6233301
"2774",19.4147109,-33.6227606
"2775",19.4142506,-33.6228585
"2776",19.4137099,-33.6234421
"2777",19.4147622,-33.6232187
"2778",19.4142359,-33.6233301
"2779",19.4131002,-33.6231027
"2780",19.4152007,-33.6226532
"2781",19.4144989,-33.6232744
"2782",19.4151257,-33.623493
"2783",19.4148624,-33.6235489
"2784",19.4143364,-33.6236606
"2785",19.4153201,-33.6231034
"2786",19.4154186,-33.6234281
"2787",19.4134831,-33.6243095
"2788",19.4137899,-33.6229559
"2789",19.4142719,-33.6241423
"2790",19.4140734,-33.6237166
"2791",19.4140089,-33.624198
"2792",19.414798,-33.6240306
"2793",19.4135165,-33.6238319
"2794",19.414798,-33.6240306
"2795",19.4148954,-33.6243584
"2796",19.4146355,-33.6244167
"2797",19.4154217,-33.6239012
"2798",19.4151859,-33.6242704
"2799",19.4138105,-33.6237723
"2800",19.4142357,-33.6251464
"2801",19.4251603,-33.6381436
"2802",19.4245671,-33.6371257
"2803",19.4135599,-33.6230046
"2804",19.4669503,-33.6278384
"2805",19.4139729,-33.6233861
"2806",19.4257279,-33.6375182
"2807",19.424145,-33.6373689
"2808",19.4151748,-33.6252987
"2809",19.4286968,-33.6366835
"2810",19.4146156,-33.6254172
"2811",19.4139845,-33.6260195
"2812",19.4153645,-33.6257265
"2813",19.4142145,-33.625971
"2814",19.4146745,-33.6258735
"2815",19.4140338,-33.6255378
"2816",19.4155945,-33.625678
"2817",19.4151345,-33.6257755
"2818",19.4140338,-33.6255378
"2819",19.4153645,-33.6257265
"2820",19.4149603,-33.6231773
"2821",19.4156955,-33.6260079
"2822",19.414775,-33.6262035
"2823",19.415235,-33.6261054
"2824",19.414545,-33.6262525
"2825",19.4159256,-33.6259595
"2826",19.4155945,-33.625678
"2827",19.4156955,-33.6260079
"2828",19.4140847,-33.6263499
"2829",19.414315,-33.6263009
"2830",19.4140847,-33.6263499
"2831",19.415005,-33.6261545
"2832",19.414695,-33.6266889
"2833",19.4292513,-33.6382261
"2834",19.4284647,-33.6369283
"2835",19.4701866,-33.6263136
"2836",19.426385,-33.6383274
"2837",19.4240376,-33.6384386
"2838",19.4259474,-33.6382259
"2839",19.4238459,-33.6384287
"2840",19.4266163,-33.6383779
"2841",19.4261657,-33.6382802
"2842",19.4265292,-33.6375992
"2843",19.4233074,-33.6377936
"2844",19.4242288,-33.6384506
"2845",19.4146156,-33.6254172
"2846",19.4153211,-33.6269079
"2847",19.415058,-33.6269637
"2848",19.4158476,-33.6267959
"2849",19.4153211,-33.6269079
"2850",19.4148595,-33.6282722
"2851",19.4147054,-33.6277632
"2852",19.4146282,-33.6274967
"2853",19.4149434,-33.628537
"2854",19.414795,-33.6270194
"2855",19.4145009,-33.6270789
"2856",19.4149506,-33.6274284
"2857",19.4150346,-33.6276934
"2858",19.4151116,-33.6279479
"2859",19.4149506,-33.6274284
"2860",19.4421928,-33.638407
"2861",19.4157718,-33.6285107
"2862",19.4156326,-33.6280499
"2863",19.4154172,-33.6273294
"2864",19.4157034,-33.6282835
"2865",19.4158193,-33.6275118
"2866",19.4157397,-33.6272607
"2867",19.4158193,-33.6275118
"2868",19.4157397,-33.6272607
"2869",19.4160318,-33.6282137
"2870",19.4158901,-33.6277459
"2871",19.4292529,-33.6387862
"2872",19.4249791,-33.6371604
"2873",19.4235227,-33.6378081
"2874",19.4139788,-33.6197097
"2875",19.4167686,-33.6278673
"2876",19.4166928,-33.6276122
"2877",19.4292424,-33.6385707
"2878",19.4139648,-33.6186325
"2879",19.4124473,-33.6192748
"2880",19.4251766,-33.6371815
"2881",19.4137628,-33.6189948
"2882",19.4135536,-33.6314097
"2883",19.4121554,-33.6193358
"2884",19.4134728,-33.6309487
"2885",19.4134728,-33.6309487
"2886",19.4121554,-33.6193358
"2887",19.4133598,-33.6302739
"2888",19.4134351,-33.6307238
"2889",19.4132841,-33.6298241
"2890",19.413688,-33.6297771
"2891",19.4132486,-33.6295874
"2892",19.4136443,-33.6295411
"2893",19.414055,-33.6189297
"2894",19.4139137,-33.631126
"2895",19.4133973,-33.6304988
"2896",19.4138008,-33.6304518
"2897",19.4139495,-33.6313634
"2898",19.4137253,-33.6300018
"2899",19.4139137,-33.631126
"2900",19.4138008,-33.6304518
"2901",19.4137631,-33.6302268
"2902",19.4144952,-33.6313
"2903",19.4144952,-33.6313
"2904",19.4142631,-33.6299388
"2905",19.4143011,-33.6301638
"2906",19.4136443,-33.6295411
"2907",19.4143386,-33.6303888
"2908",19.4143761,-33.6306138
"2909",19.4145854,-33.6294304
"2910",19.4148551,-33.6310163
"2911",19.4147792,-33.6305665
"2912",19.4148171,-33.6307913
"2913",19.4153549,-33.6307283
"2914",19.4154358,-33.6311892
"2915",19.4153925,-33.6309529
"2916",19.4231257,-33.6371207
"2917",19.4144519,-33.6310638
"2918",19.4153171,-33.6305033
"2919",19.4151686,-33.6296178
"2920",19.4156074,-33.6297813
"2921",19.4152041,-33.6298288
"2922",19.4151356,-33.6294208
"2923",19.4151356,-33.6294208
"2924",19.4152415,-33.6300536
"2925",19.4152041,-33.6298288
"2926",19.4157581,-33.6306803
"2927",19.4152415,-33.6300536
"2928",19.4155391,-33.6293738
"2929",19.4157959,-33.6309053
"2930",19.4151027,-33.6292241
"2931",19.415832,-33.6311426
"2932",19.4160417,-33.6292891
"2933",19.4163236,-33.6292533
"2934",19.4160417,-33.6292891
"2935",19.4165587,-33.6292253
"2936",19.4165587,-33.6292253
"2937",19.4132364,-33.619107
"2938",19.4167938,-33.6291979
"2939",19.4166107,-33.6295345
"2940",19.4168457,-33.629507
"2941",19.4147041,-33.6301168
"2942",19.4163754,-33.6295624
"2943",19.4164461,-33.6299841
"2944",19.4166107,-33.6295345
"2945",19.4161642,-33.6300199
"2946",19.4171512,-33.6299013
"2947",19.4177657,-33.6299866
"2948",19.4171979,-33.6295151
"2949",19.4160925,-33.6295928
"2950",19.4173863,-33.6298736
"2951",19.4174389,-33.6301827
"2952",19.4172038,-33.6302105
"2953",19.4174389,-33.6301827
"2954",19.4162154,-33.6303239
"2955",19.4167337,-33.6302655
"2956",19.4162154,-33.6303239
"2957",19.4169686,-33.630238
"2958",19.4164987,-33.6302933
"2959",19.4170397,-33.6306597
"2960",19.4162871,-33.6307508
"2961",19.4249924,-33.6385156
"2962",19.4162872,-33.6274286
"2963",19.4164401,-33.6279369
"2964",19.4168565,-33.6309963
"2965",19.4163634,-33.627682
"2966",19.4165228,-33.6282023
"2967",19.4176045,-33.6309024
"2968",19.4163634,-33.627682
"2969",19.4165228,-33.6282023
"2970",19.4171042,-33.6291147
"2971",19.4162111,-33.627162
"2972",19.4172421,-33.6256295
"2973",19.4167354,-33.625017
"2974",19.4175737,-33.6259891
"2975",19.4177392,-33.6261687
"2976",19.417076,-33.6254498
"2977",19.4168617,-33.6246378
"2978",19.4173712,-33.6252586
"2979",19.4167354,-33.625017
"2980",19.4168888,-33.6252519
"2981",19.4168617,-33.6246378
"2982",19.4172421,-33.6256295
"2983",19.4170351,-33.6248769
"2984",19.4175737,-33.6259891
"2985",19.4171957,-33.6250746
"2986",19.4173712,-33.6252586
"2987",19.4175371,-33.6254385
"2988",19.4177031,-33.6256183
"2989",19.4175371,-33.6254385
"2990",19.4511949,-33.6231919
"2991",19.4166211,-33.6247353
"2992",19.4139029,-33.6213072
"2993",19.4674172,-33.6269151
"2994",19.4168888,-33.6252519
"2995",19.4172442,-33.6266992
"2996",19.4180345,-33.6259776
"2997",19.4673394,-33.626747
"2998",19.4172442,-33.6266992
"2999",19.4173595,-33.6269696
"3000",19.4184466,-33.6275807
"3001",19.4175161,-33.6265882
"3002",19.4181482,-33.6276293
"3003",19.467495,-33.6270831
"3004",19.4178645,-33.6270547
"3005",19.4178645,-33.6270547
"3006",19.4178522,-33.6276924
"3007",19.4135943,-33.6202892
"3008",19.4268827,-33.6376667
"3009",19.4243114,-33.6380673
"3010",19.4240999,-33.6380534
"3011",19.4259618,-33.6379596
"3012",19.4174079,-33.6258094
"3013",19.4180766,-33.6272935
"3014",19.4181902,-33.6266524
"3015",19.4188592,-33.6273824
"3016",19.4186572,-33.6266524
"3017",19.4183617,-33.6268434
"3018",19.4189891,-33.627012
"3019",19.4193207,-33.6273713
"3020",19.4188232,-33.6268324
"3021",19.4194867,-33.6275513
"3022",19.4193207,-33.6273713
"3023",19.4194867,-33.6275513
"3024",19.4196582,-33.6277423
"3025",19.4660236,-33.6266174
"3026",19.4188592,-33.6273824
"3027",19.4187618,-33.6293149
"3028",19.4230333,-33.6381089
"3029",19.4190498,-33.6299631
"3030",19.4181126,-33.6292202
"3031",19.4230497,-33.637932
"3032",19.4181126,-33.6292202
"3033",19.4183179,-33.6293786
"3034",19.4190407,-33.6284792
"3035",19.4186325,-33.6297947
"3036",19.4673394,-33.626747
"3037",19.4144289,-33.6211957
"3038",19.4127103,-33.6192188
"3039",19.4161007,-33.6284405
"3040",19.424525,-33.6380832
"3041",19.4230928,-33.6377796
"3042",19.4184797,-33.6264652
"3043",19.4185395,-33.6295619
"3044",19.4195227,-33.6298883
"3045",19.4198044,-33.629852
"3046",19.4138464,-33.6245845
"3047",19.4194947,-33.6294014
"3048",19.4139351,-33.6252132
"3049",19.4195297,-33.6296401
"3050",19.4199791,-33.6285963
"3051",19.4198133,-33.6284163
"3052",19.4194947,-33.6294014
"3053",19.4198044,-33.629852
"3054",19.4196415,-33.6282253
"3055",19.4196415,-33.6282253
"3056",19.4201083,-33.6282253
"3057",19.4204403,-33.6285848
"3058",19.414535,-33.6240865
"3059",19.4208062,-33.6290071
"3060",19.4199791,-33.6285963
"3061",19.4205337,-33.6294203
"3062",19.4206268,-33.6287869
"3063",19.4207815,-33.6296739
"3064",19.4195646,-33.6303207
"3065",19.420421,-33.6302202
"3066",19.4192365,-33.6303591
"3067",19.4195646,-33.6303207
"3068",19.4188508,-33.6304117
"3069",19.4201359,-33.6302541
"3070",19.4205252,-33.6297544
"3071",19.4207646,-33.6301971
"3072",19.4201359,-33.6302541
"3073",19.4218101,-33.6301141
"3074",19.420421,-33.6302202
"3075",19.4186572,-33.6266524
"3076",19.4210804,-33.6305068
"3077",19.4213502,-33.6304174
"3078",19.4207633,-33.630524
"3079",19.419907,-33.6306247
"3080",19.4201926,-33.6305913
"3081",19.4179933,-33.6288141
"3082",19.419621,-33.6306579
"3083",19.4172292,-33.6263842
"3084",19.4201926,-33.6305913
"3085",19.4137292,-33.6285838
"3086",19.4172292,-33.6263842
"3087",19.4191296,-33.6289926
"3088",19.4107195,-33.6176115
"3089",19.4110974,-33.6183495
"3090",19.410768,-33.6177714
"3091",19.4108154,-33.6179285
"3092",19.4208062,-33.6290071
"3093",19.4192839,-33.6306771
"3094",19.4101767,-33.6172393
"3095",19.4108203,-33.6182303
"3096",19.411133,-33.6184681
"3097",19.4106718,-33.617455
"3098",19.4111694,-33.6185867
"3099",19.4110821,-33.6171677
"3100",19.4142513,-33.6195692
"3101",19.4111235,-33.6173615
"3102",19.4112903,-33.6179116
"3103",19.4111794,-33.6175448
"3104",19.4112153,-33.616811
"3105",19.4105243,-33.617193
"3106",19.4114489,-33.6175687
"3107",19.4113714,-33.6173139
"3108",19.4196464,-33.6289673
"3109",19.4198233,-33.6291324
"3110",19.4199628,-33.6295697
"3111",19.4531835,-33.6211926
"3112",19.4191296,-33.6289926
"3113",19.4095896,-33.6173631
"3114",19.4149513,-33.6218871
"3115",19.4137688,-33.6217895
"3116",19.4095002,-33.6177088
"3117",19.4109706,-33.6168575
"3118",19.4537385,-33.6214701
"3119",19.419919,-33.629346
"3120",19.4095536,-33.6174899
"3121",19.4096036,-33.6180164
"3122",19.4096952,-33.6183179
"3123",19.4096646,-33.6182173
"3124",19.409727,-33.6184234
"3125",19.4096341,-33.6181169
"3126",19.4095731,-33.6179159
"3127",19.409886,-33.6187155
"3128",19.40978,-33.6186664
"3129",19.4109349,-33.6170945
"3130",19.4103667,-33.6185964
"3131",19.4145155,-33.625087
"3132",19.4150738,-33.6249713
"3133",19.4157137,-33.6248649
"3134",19.4106077,-33.6185421
"3135",19.415221,-33.6265777
"3136",19.4406692,-33.6388309
"3137",19.4553835,-33.6305894
"3138",19.43121,-33.6372429
"3139",19.4102839,-33.6177869
"3140",19.4313031,-33.6374235
"3141",19.4127052,-33.629861
"3142",19.4103114,-33.6178773
"3143",19.410339,-33.6179679
"3144",19.4103747,-33.6182978
"3145",19.4102547,-33.6183234
"3146",19.4103664,-33.6180583
"3147",19.4127052,-33.629861
"3148",19.4103939,-33.6181492
"3149",19.4101262,-33.6181094
"3150",19.4100987,-33.6180189
"3151",19.4101536,-33.6182002
"3152",19.4100437,-33.6178379
"3153",19.4100712,-33.6179284
"3154",19.4106619,-33.6169209
"3155",19.4104981,-33.6170296
"3156",19.4112754,-33.6169955
"3157",19.4100163,-33.6177472
"3158",19.4107857,-33.6168958
"3159",19.4113141,-33.6171229
"3160",19.4116875,-33.6182332
"3161",19.4327844,-33.6444232
"3162",19.411746,-33.6184254
"3163",19.4113648,-33.6183023
"3164",19.411582,-33.6184609
"3165",19.4135059,-33.6218452
"3166",19.4159611,-33.6279799
"3167",19.4353098,-33.6376946
"3168",19.411465,-33.6180753
"3169",19.4243684,-33.6371126
"3170",19.4099557,-33.6170522
"3171",19.4098511,-33.6170735
"3172",19.4100232,-33.6172748
"3173",19.4097379,-33.6170967
"3174",19.4100877,-33.6169648
"3175",19.4535168,-33.6229027
"3176",19.4543413,-33.6217459
"3177",19.4098146,-33.6173189
"3178",19.4540131,-33.6222084
"3179",19.4541785,-33.6219771
"3180",19.4143725,-33.6244725
"3181",19.4142357,-33.6251464
"3182",19.414695,-33.6266889
"3183",19.4157473,-33.626466
"3184",19.4163052,-33.6263506
"3185",19.4160108,-33.6264098
"3186",19.454123,-33.6230787
"3187",19.4161111,-33.6267401
"3188",19.4545828,-33.6224353
"3189",19.4547359,-33.622221
"3190",19.4551145,-33.6224103
"3191",19.4545019,-33.623268
"3192",19.4548079,-33.622839
"3193",19.4548079,-33.622839
"3194",19.4542765,-33.6228643
"3195",19.4545075,-33.6242564
"3196",19.4193687,-33.6279294
"3197",19.4546674,-33.6240321
"3198",19.4175576,-33.6277517
"3199",19.4191912,-33.6277423
"3200",19.4190252,-33.6275623
"3201",19.4551479,-33.6233595
"3202",19.454988,-33.6235835
"3203",19.4554682,-33.6229111
"3204",19.455308,-33.6231355
"3205",19.4548277,-33.6238078
"3206",19.4561066,-33.6226232
"3207",19.4556285,-33.6232955
"3208",19.4556285,-33.6226868
"3209",19.4553084,-33.6237438
"3210",19.4551479,-33.6239681
"3211",19.4557894,-33.6224645
"3212",19.454988,-33.6241924
"3213",19.454988,-33.6241924
"3214",19.4554685,-33.6235194
"3215",19.4156826,-33.6302308
"3216",19.4166812,-33.6299563
"3217",19.4559634,-33.6237671
"3218",19.4561236,-33.6235428
"3219",19.4559634,-33.6237671
"3220",19.4562837,-33.6233185
"3221",19.415484,-33.6265219
"3222",19.4556285,-33.6226868
"3223",19.4559489,-33.6228472
"3224",19.416533,-33.6270939
"3225",19.456284,-33.6239274
"3226",19.4168457,-33.6281338
"3227",19.4556434,-33.6248241
"3228",19.4564439,-33.6237031
"3229",19.4564045,-33.6247264
"3230",19.4135536,-33.6314097
"3231",19.456124,-33.6241514
"3232",19.4134528,-33.6198212
"3233",19.4564045,-33.6247264
"3234",19.4567005,-33.6243124
"3235",19.4565525,-33.6245194
"3236",19.4569965,-33.6238984
"3237",19.4568485,-33.6241054
"3238",19.4574411,-33.6232787
"3239",19.4569965,-33.6238984
"3240",19.4567005,-33.6243124
"3241",19.4577874,-33.6234515
"3242",19.457292,-33.6234839
"3243",19.4576421,-33.6236584
"3244",19.4577874,-33.6234515
"3245",19.45705,-33.6244874
"3246",19.4131138,-33.6214747
"3247",19.4175576,-33.6277517
"3248",19.4168457,-33.6281338
"3249",19.4559637,-33.6243754
"3250",19.4129505,-33.6219663
"3251",19.4493582,-33.62446
"3252",19.457494,-33.6238656
"3253",19.4513629,-33.6249898
"3254",19.4503772,-33.6243961
"3255",19.4151886,-33.6282024
"3256",19.4522915,-33.6251291
"3257",19.4507644,-33.624793
"3258",19.4155841,-33.6268519
"3259",19.4172747,-33.6306322
"3260",19.4507484,-33.625048
"3261",19.4522915,-33.6251291
"3262",19.4149581,-33.6266332
"3263",19.4543489,-33.6234823
"3264",19.4541953,-33.6236966
"3265",19.4178688,-33.6257979
"3266",19.4516822,-33.6252672
"3267",19.4512808,-33.6257835
"3268",19.4519494,-33.6258119
"3269",19.4519296,-33.6261236
"3270",19.4151116,-33.6279479
"3271",19.4543489,-33.6234823
"3272",19.4606026,-33.645802
"3273",19.4102407,-33.6186228
"3274",19.4101267,-33.6186468
"3275",19.4545019,-33.623268
"3276",19.4164034,-33.6266754
"3277",19.4522264,-33.6265972
"3278",19.4518796,-33.6268826
"3279",19.4518796,-33.6268826
"3280",19.4515638,-33.6266019
"3281",19.4518961,-33.6265989
"3282",19.4522264,-33.6265972
"3283",19.4542863,-33.6257001
"3284",19.4512287,-33.6265975
"3285",19.4515453,-33.6269128
"3286",19.453946,-33.6259689
"3287",19.4205252,-33.6297544
"3288",19.4515453,-33.6269128
"3289",19.4193133,-33.629194
"3290",19.4216524,-33.6299217
"3291",19.4210491,-33.6300932
"3292",19.4218101,-33.6301141
"3293",19.4548588,-33.6261761
"3294",19.4548939,-33.6255439
"3295",19.4552318,-33.6261946
"3296",19.41841,-33.6286172
"3297",19.452274,-33.6253746
"3298",19.4548788,-33.6258644
"3299",19.4548939,-33.6255439
"3300",19.4565152,-33.6259569
"3301",19.4566061,-33.6251084
"3302",19.4493394,-33.6247575
"3303",19.4564037,-33.6253142
"3304",19.4542962,-33.6254134
"3305",19.4101358,-33.6183441
"3306",19.4116292,-33.6180399
"3307",19.4531858,-33.6233657
"3308",19.453021,-33.6235973
"3309",19.4502579,-33.6263749
"3310",19.4496746,-33.6258955
"3311",19.4100206,-33.6186775
"3312",19.4496746,-33.6258955
"3313",19.4503013,-33.6256972
"3314",19.4115234,-33.6182682
"3315",19.4502846,-33.625923
"3316",19.4502701,-33.6261494
"3317",19.4502846,-33.625923
"3318",19.4506913,-33.6259409
"3319",19.4506913,-33.6259409
"3320",19.4502701,-33.6261494
"3321",19.4507034,-33.6257151
"3322",19.45066,-33.6263929
"3323",19.450677,-33.6261677
"3324",19.4528553,-33.6238287
"3325",19.4507034,-33.6257151
"3326",19.4496437,-33.6263477
"3327",19.45066,-33.6263929
"3328",19.4496601,-33.6261219
"3329",19.4496601,-33.6261219
"3330",19.4525028,-33.6243051
"3331",19.456754,-33.6249014
"3332",19.4576337,-33.6246949
"3333",19.4214749,-33.6297344
"3334",19.4503013,-33.6256972
"3335",19.4543472,-33.6244805
"3336",19.4533313,-33.6266616
"3337",19.4533313,-33.6266616
"3338",19.4527528,-33.6267284
"3339",19.455483,-33.6244394
"3340",19.4477598,-33.614481
"3341",19.455483,-33.6244394
"3342",19.4475456,-33.6142363
"3343",19.4554685,-33.6235194
"3344",19.4475456,-33.6142363
"3345",19.4483975,-33.6152189
"3346",19.4488016,-33.6156864
"3347",19.4477598,-33.614481
"3348",19.4491386,-33.6165819
"3349",19.4485995,-33.6154527
"3350",19.4485995,-33.6154527
"3351",19.448513,-33.6158609
"3352",19.448513,-33.6158609
"3353",19.4487152,-33.6160947
"3354",19.448311,-33.6156269
"3355",19.419621,-33.6306579
"3356",19.4488016,-33.6156864
"3357",19.4490036,-33.61592
"3358",19.4481122,-33.6161265
"3359",19.4487155,-33.6169095
"3360",19.449286,-33.6176895
"3361",19.4490306,-33.6172748
"3362",19.4479024,-33.615101
"3363",19.4487155,-33.6169095
"3364",19.4539511,-33.6241705
"3365",19.456444,-33.6230945
"3366",19.4546676,-33.6246405
"3367",19.4155616,-33.6278159
"3368",19.4538169,-33.6235075
"3369",19.4535105,-33.6239363
"3370",19.4502079,-33.6179897
"3371",19.4101306,-33.6170789
"3372",19.4536637,-33.623722
"3373",19.4502144,-33.6182873
"3374",19.4498523,-33.6179951
"3375",19.4502268,-33.6188822
"3376",19.4502207,-33.6185847
"3377",19.4497133,-33.6189295
"3378",19.4539699,-33.623293
"3379",19.4498129,-33.6174406
"3380",19.4513283,-33.6170712
"3381",19.4099187,-33.6172969
"3382",19.4502207,-33.6185847
"3383",19.4515108,-33.6179417
"3384",19.4517037,-33.6169551
"3385",19.4515108,-33.6179417
"3386",19.4509776,-33.6180528
